"","CallFailure","Complains","SubscriptionLength","ChargeAmount","SecondsofUse","Frequencyofuse","FrequencyofSMS","DistinctCalledNumbers","AgeGroup","TariffPlan","Status","Age","CustomerValue","Churn","Churnf"
"1999",14,"No Complains",14,1,6213,133,74,37,"15-30","contractual","active",25,618.57,0,"non-CHURN"
"2000",0,"No Complains",38,0,0,0,3,0,"30-45","Pay as you go","non-active",30,12,1,"CHURN"
"2001",5,"No Complains",39,0,4245,73,9,20,"15-30","Pay as you go","active",25,234.81,0,"non-CHURN"
"2002",1,"No Complains",33,0,2360,41,136,17,"15-30","Pay as you go","active",25,720.045,0,"non-CHURN"
"2003",1,"Complains",31,0,2625,32,0,12,"15-30","Pay as you go","non-active",25,119.565,1,"CHURN"
"2004",7,"Complains",7,1,1713,23,7,5,"30-45","Pay as you go","active",30,97.44,1,"CHURN"
"2005",12,"No Complains",39,0,13963,169,7,42,"30-45","Pay as you go","active",30,593.28,0,"non-CHURN"
"2006",2,"No Complains",25,0,3225,61,8,23,"30-45","Pay as you go","active",30,163.44,0,"non-CHURN"
"2007",8,"No Complains",39,2,6805,92,193,28,"30-45","Pay as you go","active",30,1047.88,0,"non-CHURN"
"2008",23,"No Complains",38,3,14895,222,52,32,"30-45","Pay as you go","active",30,812.68,0,"non-CHURN"
"2009",5,"No Complains",34,2,3440,32,21,29,"30-45","Pay as you go","active",30,222.88,0,"non-CHURN"
"2010",17,"No Complains",21,2,6473,143,95,46,"15-30","contractual","active",25,725.22,0,"non-CHURN"
"2011",8,"No Complains",37,0,2263,59,350,21,"30-45","Pay as you go","active",30,1492.88,0,"non-CHURN"
"2012",3,"No Complains",42,0,790,16,23,12,"30-45","Pay as you go","non-active",30,124.24,0,"non-CHURN"
"2013",0,"No Complains",33,0,1765,36,143,21,"15-30","Pay as you go","active",25,724.545,0,"non-CHURN"
"2014",2,"No Complains",38,0,2115,36,283,18,"30-45","Pay as you go","active",30,1218.04,0,"non-CHURN"
"2015",8,"No Complains",12,3,2898,41,23,15,"30-45","Pay as you go","active",30,209.56,0,"non-CHURN"
"2016",7,"No Complains",29,2,1430,41,191,10,"30-45","contractual","active",30,822.84,0,"non-CHURN"
"2017",32,"Complains",35,0,1860,63,44,34,"30-45","Pay as you go","non-active",30,252.92,1,"CHURN"
"2018",0,"Complains",30,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,1,"CHURN"
"2019",5,"No Complains",38,1,3778,85,7,30,"30-45","Pay as you go","active",30,182.52,0,"non-CHURN"
"2020",2,"No Complains",34,0,2313,56,0,29,"<15","Pay as you go","active",15,130.295,0,"non-CHURN"
"2021",14,"No Complains",40,0,2543,60,15,19,"30-45","Pay as you go","non-active",30,164.12,0,"non-CHURN"
"2022",9,"No Complains",10,2,2197,30,8,7,"30-45","Pay as you go","active",30,121.08,1,"CHURN"
"2023",0,"No Complains",24,0,710,5,23,4,"45-60","Pay as you go","non-active",45,75.375,0,"non-CHURN"
"2024",1,"No Complains",6,1,1308,11,0,2,"30-45","Pay as you go","active",30,52.76,1,"CHURN"
"2025",0,"No Complains",33,0,1360,38,31,18,"30-45","Pay as you go","non-active",30,179.92,0,"non-CHURN"
"2026",0,"No Complains",24,0,1073,32,14,63,"45-60","Pay as you go","active",45,62.625,0,"non-CHURN"
"2027",8,"No Complains",41,0,1925,54,53,26,"30-45","Pay as you go","non-active",30,291.16,0,"non-CHURN"
"2028",6,"No Complains",27,1,1560,39,195,11,"15-30","contractual","active",25,949.455,0,"non-CHURN"
"2029",14,"No Complains",15,1,9178,174,75,40,"60-75","Pay as you go","active",55,252.78,0,"non-CHURN"
"2030",8,"No Complains",38,1,6163,98,9,12,"30-45","Pay as you go","active",30,286.44,0,"non-CHURN"
"2031",10,"No Complains",42,0,1970,56,53,23,"45-60","Pay as you go","non-active",45,183.15,0,"non-CHURN"
"2032",6,"No Complains",35,1,8620,114,128,38,"30-45","Pay as you go","active",30,861.36,0,"non-CHURN"
"2033",16,"No Complains",33,6,10015,81,0,36,"45-60","Pay as you go","active",45,252.4,0,"non-CHURN"
"2034",30,"No Complains",32,3,16265,238,7,78,"15-30","Pay as you go","active",25,774.135,0,"non-CHURN"
"2035",5,"No Complains",40,1,6413,75,109,36,"15-30","Pay as you go","active",25,782.46,0,"non-CHURN"
"2036",6,"No Complains",38,1,1973,31,7,8,"45-60","Pay as you go","active",45,67.6,0,"non-CHURN"
"2037",2,"No Complains",10,1,2468,37,14,13,"30-45","Pay as you go","active",30,156.2,0,"non-CHURN"
"2038",10,"No Complains",45,2,2698,70,17,36,"15-30","Pay as you go","active",25,201.06,0,"non-CHURN"
"2039",9,"No Complains",29,2,1988,51,69,74,"60-75","Pay as you go","active",55,134.085,0,"non-CHURN"
"2040",0,"No Complains",35,0,0,0,0,0,"45-60","Pay as you go","active",45,0,0,"non-CHURN"
"2041",5,"No Complains",37,0,2765,44,286,16,"30-45","Pay as you go","active",30,1256.36,0,"non-CHURN"
"2042",2,"No Complains",38,1,2850,24,481,8,"30-45","Pay as you go","active",30,2038.96,0,"non-CHURN"
"2043",0,"No Complains",34,0,6660,99,18,25,"45-60","Pay as you go","active",45,213.975,0,"non-CHURN"
"2044",0,"No Complains",30,0,1828,42,0,25,"<15","Pay as you go","active",15,102.85,0,"non-CHURN"
"2045",0,"No Complains",24,0,1120,14,35,16,"45-60","Pay as you go","non-active",45,115.85,0,"non-CHURN"
"2046",16,"No Complains",38,2,5933,103,24,23,"15-30","Pay as you go","active",25,379.62,0,"non-CHURN"
"2047",20,"No Complains",43,3,6123,110,41,27,"30-45","Pay as you go","active",30,413.32,0,"non-CHURN"
"2048",0,"No Complains",32,0,325,6,0,2,"15-30","Pay as you go","non-active",25,14.895,0,"non-CHURN"
"2049",0,"No Complains",18,0,2920,49,0,20,"30-45","Pay as you go","active",30,118.76,0,"non-CHURN"
"2050",24,"No Complains",39,3,6833,115,41,26,"30-45","Pay as you go","active",30,441.92,0,"non-CHURN"
"2051",8,"No Complains",36,2,8925,121,169,45,"30-45","Pay as you go","active",30,1037.84,0,"non-CHURN"
"2052",7,"No Complains",33,0,1130,22,36,6,"45-60","Pay as you go","non-active",45,118.8,0,"non-CHURN"
"2053",8,"No Complains",19,1,2405,37,36,14,"15-30","Pay as you go","active",25,271.89,0,"non-CHURN"
"2054",5,"No Complains",33,0,305,6,7,2,"15-30","Pay as you go","non-active",25,45.495,1,"CHURN"
"2055",4,"No Complains",34,0,2070,49,39,18,"30-45","Pay as you go","non-active",30,240.76,0,"non-CHURN"
"2056",0,"No Complains",32,0,1303,16,0,2,"30-45","Pay as you go","active",30,52.76,0,"non-CHURN"
"2057",9,"No Complains",23,1,1520,36,33,26,"15-30","Pay as you go","active",25,218.52,0,"non-CHURN"
"2058",11,"No Complains",13,1,9228,175,87,53,"45-60","Pay as you go","active",45,452.575,0,"non-CHURN"
"2059",0,"No Complains",30,0,11160,142,0,44,"30-45","Pay as you go","active",30,452.08,0,"non-CHURN"
"2060",20,"No Complains",35,1,14720,213,15,26,"15-30","Pay as you go","active",25,739.485,0,"non-CHURN"
"2061",1,"No Complains",35,0,538,7,1,1,"30-45","Pay as you go","non-active",30,25.8,1,"CHURN"
"2062",1,"No Complains",32,2,6660,110,264,31,"15-30","contractual","active",25,1492.65,0,"non-CHURN"
"2063",10,"No Complains",42,2,6985,100,204,33,"30-45","Pay as you go","active",30,1099.4,0,"non-CHURN"
"2064",3,"No Complains",36,1,2655,43,299,31,"30-45","Pay as you go","active",30,1303.92,0,"non-CHURN"
"2065",0,"No Complains",30,0,7203,115,369,40,"15-30","Pay as you go","active",25,1989.81,0,"non-CHURN"
"2066",20,"No Complains",40,4,4680,98,60,45,"30-45","Pay as you go","active",30,431.12,0,"non-CHURN"
"2067",24,"No Complains",27,2,15995,236,0,76,"15-30","Pay as you go","active",25,730.395,0,"non-CHURN"
"2068",25,"Complains",33,0,1200,50,18,17,"30-45","Pay as you go","non-active",30,122,1,"CHURN"
"2069",0,"No Complains",36,0,2088,52,0,31,"<15","Pay as you go","active",15,117.7,0,"non-CHURN"
"2070",0,"No Complains",20,0,1183,31,13,62,"45-60","Pay as you go","active",45,62.85,0,"non-CHURN"
"2071",5,"No Complains",32,0,3938,56,0,29,"<15","Pay as you go","active",15,219.67,0,"non-CHURN"
"2072",2,"No Complains",38,0,7103,122,366,45,"30-45","Pay as you go","active",30,1753,0,"non-CHURN"
"2073",1,"No Complains",23,1,3520,65,22,36,"30-45","Pay as you go","active",30,231.4,0,"non-CHURN"
"2074",21,"No Complains",36,8,10435,93,1,42,"60-75","Pay as you go","active",55,159.42,0,"non-CHURN"
"2075",15,"No Complains",36,1,4000,86,29,26,"30-45","Pay as you go","active",30,279.44,0,"non-CHURN"
"2076",19,"No Complains",46,0,2803,70,30,25,"45-60","Pay as you go","non-active",45,146.825,0,"non-CHURN"
"2077",2,"No Complains",37,0,595,8,0,4,"15-30","Pay as you go","non-active",25,27.135,0,"non-CHURN"
"2078",14,"Complains",12,3,2502,36,15,9,"30-45","Pay as you go","active",30,161.52,1,"CHURN"
"2079",0,"No Complains",35,0,1223,37,0,15,"30-45","Pay as you go","non-active",30,50.4,0,"non-CHURN"
"2080",0,"Complains",33,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,1,"CHURN"
"2081",0,"No Complains",35,0,7203,121,377,41,"15-30","Pay as you go","active",25,2026.08,0,"non-CHURN"
"2082",1,"No Complains",11,2,2368,31,13,12,"30-45","Pay as you go","active",30,147.96,0,"non-CHURN"
"2083",5,"No Complains",38,0,6593,77,112,40,"15-30","Pay as you go","active",25,804.15,0,"non-CHURN"
"2084",7,"No Complains",11,2,4695,46,222,12,"30-45","Pay as you go","active",30,1077.64,0,"non-CHURN"
"2085",13,"No Complains",41,2,9070,125,152,47,"30-45","Pay as you go","active",30,975.8,0,"non-CHURN"
"2086",8,"No Complains",40,1,2698,64,9,35,"15-30","Pay as you go","active",25,164.79,0,"non-CHURN"
"2087",0,"No Complains",16,0,1390,20,21,12,"15-30","Pay as you go","active",25,157.95,0,"non-CHURN"
"2088",17,"No Complains",44,3,4160,90,49,34,"30-45","Pay as you go","active",30,366,0,"non-CHURN"
"2089",2,"No Complains",9,1,4390,40,215,10,"30-45","Pay as you go","active",30,1037.2,0,"non-CHURN"
"2090",8,"No Complains",34,1,6975,97,7,20,"45-60","Pay as you go","active",45,194.3,0,"non-CHURN"
"2091",10,"No Complains",38,0,4198,66,1,35,"<15","Pay as you go","active",15,240.02,0,"non-CHURN"
"2092",5,"No Complains",41,0,623,11,14,6,"30-45","Pay as you go","non-active",30,81.36,0,"non-CHURN"
"2093",0,"No Complains",36,1,338,4,4,2,"60-75","Pay as you go","active",55,11.13,0,"non-CHURN"
"2094",0,"No Complains",40,0,0,0,0,0,"30-45","Pay as you go","non-active",30,0,0,"non-CHURN"
"2095",5,"No Complains",38,0,438,8,7,4,"30-45","Pay as you go","non-active",30,45.84,1,"CHURN"
"2096",7,"No Complains",35,1,3400,27,482,9,"30-45","Pay as you go","active",30,2065.08,0,"non-CHURN"
"2097",0,"No Complains",34,0,3413,76,0,26,"15-30","Pay as you go","active",25,157.005,0,"non-CHURN"
"2098",11,"No Complains",37,1,4495,69,7,14,"30-45","Pay as you go","active",30,210.56,0,"non-CHURN"
"2099",0,"No Complains",23,0,950,27,181,7,"15-30","contractual","active",25,858.465,0,"non-CHURN"
"2100",12,"No Complains",39,1,15600,187,148,29,"15-30","Pay as you go","active",25,1376.415,0,"non-CHURN"
"2101",0,"No Complains",32,0,263,1,0,1,"30-45","Pay as you go","non-active",30,10.56,1,"CHURN"
"2102",6,"Complains",38,0,2685,41,10,15,"30-45","Pay as you go","non-active",30,149.04,1,"CHURN"
"2103",23,"No Complains",22,2,6878,155,103,49,"15-30","contractual","active",25,779.985,0,"non-CHURN"
"2104",0,"No Complains",33,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,0,"non-CHURN"
"2105",5,"No Complains",37,1,11220,151,9,47,"30-45","Pay as you go","active",30,490.84,0,"non-CHURN"
"2106",9,"No Complains",41,1,4203,96,20,35,"30-45","Pay as you go","active",30,251.96,0,"non-CHURN"
"2107",23,"No Complains",33,2,15140,219,46,31,"30-45","Pay as you go","active",30,798.36,0,"non-CHURN"
"2108",1,"No Complains",35,0,6223,68,92,32,"15-30","Pay as you go","active",25,697.095,0,"non-CHURN"
"2109",0,"No Complains",38,1,0,0,7,0,"60-75","Pay as you go","active",55,10.5,0,"non-CHURN"
"2110",4,"No Complains",41,1,4210,83,3,24,"30-45","Pay as you go","active",30,183.72,0,"non-CHURN"
"2111",5,"No Complains",32,1,3763,78,7,24,"15-30","Pay as you go","active",25,204.345,0,"non-CHURN"
"2112",10,"No Complains",36,0,15890,187,151,28,"15-30","Pay as you go","active",25,1402.965,0,"non-CHURN"
"2113",12,"No Complains",37,0,3105,46,7,15,"30-45","Pay as you go","non-active",30,154.04,1,"CHURN"
"2114",0,"No Complains",24,0,520,4,14,1,"45-60","Pay as you go","non-active",45,48.1,0,"non-CHURN"
"2115",3,"No Complains",13,1,2433,33,0,13,"30-45","Pay as you go","active",30,98.64,0,"non-CHURN"
"2116",12,"Complains",32,0,5738,96,16,20,"15-30","Pay as you go","active",25,334.53,1,"CHURN"
"2117",8,"No Complains",44,1,2653,68,17,39,"15-30","Pay as you go","active",25,198.945,0,"non-CHURN"
"2118",0,"No Complains",31,0,2790,15,468,5,"30-45","Pay as you go","active",30,1984.2,0,"non-CHURN"
"2119",10,"Complains",35,0,2673,49,35,29,"30-45","Pay as you go","non-active",30,248.88,1,"CHURN"
"2120",11,"No Complains",38,1,3085,59,182,25,"15-30","Pay as you go","active",25,960.48,0,"non-CHURN"
"2121",11,"No Complains",40,1,4430,74,10,19,"30-45","Pay as you go","active",30,220.16,0,"non-CHURN"
"2122",14,"Complains",39,0,2428,54,7,15,"30-45","Pay as you go","non-active",30,127.28,0,"non-CHURN"
"2123",13,"Complains",35,0,3590,51,30,31,"30-45","Pay as you go","non-active",30,265.64,1,"CHURN"
"2124",20,"No Complains",28,1,15655,226,0,74,"15-30","Pay as you go","active",25,714.645,0,"non-CHURN"
"2125",11,"No Complains",42,0,1333,22,22,6,"30-45","Pay as you go","non-active",30,142.2,0,"non-CHURN"
"2126",8,"No Complains",24,1,1793,43,27,66,"45-60","Pay as you go","active",45,113.4,0,"non-CHURN"
"2127",6,"No Complains",34,0,4435,81,0,21,"30-45","Pay as you go","active",30,180.64,0,"non-CHURN"
"2128",26,"Complains",30,0,1260,47,15,18,"15-30","Pay as you go","non-active",25,126.315,1,"CHURN"
"2129",3,"No Complains",38,0,248,7,0,1,"30-45","Pay as you go","non-active",30,10.2,1,"CHURN"
"2130",0,"No Complains",37,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,1,"CHURN"
"2131",11,"No Complains",37,0,3660,76,0,24,"15-30","Pay as you go","active",25,168.12,0,"non-CHURN"
"2132",14,"No Complains",17,4,3562,56,39,19,"30-45","contractual","active",30,300.72,0,"non-CHURN"
"2133",6,"No Complains",30,1,7090,97,13,23,"45-60","Pay as you go","active",45,212.175,0,"non-CHURN"
"2134",13,"No Complains",39,2,5225,94,10,25,"30-45","Pay as you go","active",30,252.76,0,"non-CHURN"
"2135",0,"No Complains",35,0,570,8,0,9,"15-30","Pay as you go","non-active",25,26.01,0,"non-CHURN"
"2136",7,"No Complains",38,0,2048,53,0,14,"30-45","Pay as you go","non-active",30,84.04,0,"non-CHURN"
"2137",11,"No Complains",39,2,6833,80,106,36,"15-30","Pay as you go","active",25,788.085,0,"non-CHURN"
"2138",1,"No Complains",34,0,630,12,3,4,"15-30","Pay as you go","non-active",25,42.39,0,"non-CHURN"
"2139",3,"No Complains",42,0,2348,62,10,37,"<15","Pay as you go","active",15,187.55,0,"non-CHURN"
"2140",1,"No Complains",36,0,5613,89,0,10,"15-30","Pay as you go","active",25,256.59,0,"non-CHURN"
"2141",7,"No Complains",24,1,1620,36,192,12,"15-30","contractual","active",25,938.52,0,"non-CHURN"
"2142",15,"No Complains",27,0,1300,35,31,22,"30-45","Pay as you go","non-active",30,177.4,0,"non-CHURN"
"2143",6,"No Complains",42,0,518,10,17,8,"30-45","Pay as you go","non-active",30,89.12,1,"CHURN"
"2144",0,"No Complains",26,0,6480,85,0,19,"45-60","Pay as you go","active",45,164.125,0,"non-CHURN"
"2145",9,"No Complains",38,1,2840,56,180,25,"15-30","Pay as you go","active",25,940.32,0,"non-CHURN"
"2146",0,"No Complains",37,0,685,13,0,8,"15-30","Pay as you go","non-active",25,31.41,0,"non-CHURN"
"2147",15,"No Complains",40,3,6823,111,35,29,"30-45","Pay as you go","active",30,417.36,0,"non-CHURN"
"2148",1,"No Complains",35,0,1033,12,10,2,"45-60","Pay as you go","non-active",45,51.125,1,"CHURN"
"2149",5,"No Complains",27,0,2930,57,7,10,"30-45","Pay as you go","active",30,147.48,0,"non-CHURN"
"2150",1,"No Complains",37,0,7263,124,382,43,"15-30","Pay as you go","active",25,2051.415,0,"non-CHURN"
"2151",18,"No Complains",34,7,10320,88,3,43,"45-60","Pay as you go","active",45,267.7,0,"non-CHURN"
"2152",9,"No Complains",38,1,3530,79,30,28,"30-45","Pay as you go","active",30,264.36,0,"non-CHURN"
"2153",14,"No Complains",37,2,3053,70,380,39,"30-45","Pay as you go","active",30,1644.92,0,"non-CHURN"
"2154",20,"No Complains",30,3,15885,238,25,82,"15-30","Pay as you go","active",25,838.035,0,"non-CHURN"
"2155",7,"No Complains",9,0,8673,161,58,34,"45-60","Pay as you go","active",45,365.85,0,"non-CHURN"
"2156",13,"No Complains",22,0,1530,32,18,14,"15-30","Pay as you go","active",25,151.29,0,"non-CHURN"
"2157",5,"No Complains",35,0,2148,54,352,22,"15-30","Pay as you go","active",25,1683.09,0,"non-CHURN"
"2158",8,"No Complains",20,0,1225,26,11,12,"15-30","Pay as you go","active",25,105.795,0,"non-CHURN"
"2159",5,"No Complains",37,0,818,7,7,2,"45-60","Pay as you go","non-active",45,38.125,1,"CHURN"
"2160",2,"No Complains",31,0,6333,67,91,31,"15-30","Pay as you go","active",25,697.5,0,"non-CHURN"
"2161",0,"No Complains",34,0,2240,12,0,4,"30-45","Pay as you go","active",30,90.08,0,"non-CHURN"
"2162",2,"No Complains",35,0,2180,31,274,13,"30-45","Pay as you go","active",30,1184.44,0,"non-CHURN"
"2163",4,"No Complains",33,0,2600,45,164,18,"15-30","Pay as you go","active",25,857.025,0,"non-CHURN"
"2164",0,"No Complains",37,0,213,6,8,5,"60-75","Pay as you go","active",55,15.285,0,"non-CHURN"
"2165",5,"No Complains",33,0,13773,163,0,43,"30-45","Pay as you go","active",30,557.44,0,"non-CHURN"
"2166",34,"Complains",40,6,16045,241,82,49,"30-45","contractual","active",30,979.44,0,"non-CHURN"
"2167",10,"No Complains",39,1,8003,134,400,48,"30-45","Pay as you go","active",30,1925.48,0,"non-CHURN"
"2168",10,"No Complains",40,3,7090,109,29,25,"60-75","Pay as you go","active",55,151.485,0,"non-CHURN"
"2169",10,"No Complains",37,0,4083,60,0,31,"<15","Pay as you go","active",15,227.865,0,"non-CHURN"
"2170",11,"No Complains",35,3,7155,116,246,31,"15-30","contractual","active",25,1434.195,0,"non-CHURN"
"2171",0,"No Complains",16,0,1200,19,12,9,"15-30","Pay as you go","active",25,108.855,0,"non-CHURN"
"2172",0,"No Complains",3,0,1182,7,0,4,"15-30","Pay as you go","active",25,53.505,1,"CHURN"
"2173",19,"No Complains",25,1,15690,230,0,74,"15-30","Pay as you go","active",25,716.4,0,"non-CHURN"
"2174",1,"No Complains",35,0,1548,44,331,7,"15-30","Pay as you go","active",25,1561.14,0,"non-CHURN"
"2175",3,"Complains",29,0,2605,33,0,10,"15-30","Pay as you go","non-active",25,118.71,1,"CHURN"
"2176",7,"No Complains",42,1,4470,87,10,29,"30-45","Pay as you go","active",30,222.28,0,"non-CHURN"
"2177",15,"No Complains",42,2,14138,178,12,48,"30-45","Pay as you go","active",30,620.64,0,"non-CHURN"
"2178",3,"No Complains",40,1,3798,84,12,32,"30-45","Pay as you go","active",30,203.28,0,"non-CHURN"
"2179",8,"No Complains",37,1,6718,75,108,37,"15-30","Pay as you go","active",25,791.685,0,"non-CHURN"
"2180",11,"No Complains",42,1,15485,188,158,31,"15-30","Pay as you go","active",25,1416.285,0,"non-CHURN"
"2181",16,"No Complains",36,0,14235,209,26,15,"30-45","Pay as you go","active",30,681.76,0,"non-CHURN"
"2182",7,"No Complains",36,0,2078,43,25,28,"30-45","Pay as you go","non-active",30,184.84,1,"CHURN"
"2183",8,"No Complains",40,0,13478,165,7,31,"30-45","Pay as you go","active",30,573.72,0,"non-CHURN"
"2184",0,"No Complains",36,0,12868,153,0,27,"30-45","Pay as you go","active",30,520.84,0,"non-CHURN"
"2185",4,"No Complains",36,1,2900,25,5,16,"30-45","Pay as you go","active",30,137,0,"non-CHURN"
"2186",2,"No Complains",9,1,4390,40,215,10,"30-45","Pay as you go","active",30,1037.2,0,"non-CHURN"
"2187",17,"No Complains",28,0,1410,36,18,7,"30-45","Pay as you go","non-active",30,129.84,0,"non-CHURN"
"2188",9,"No Complains",37,1,11710,157,13,47,"45-60","Pay as you go","active",45,329.175,0,"non-CHURN"
"2189",6,"No Complains",38,0,4125,68,3,17,"15-30","Pay as you go","active",25,202.185,0,"non-CHURN"
"2190",11,"No Complains",36,1,5628,97,17,21,"15-30","Pay as you go","active",25,334.125,1,"CHURN"
"2191",16,"No Complains",29,0,1005,31,17,9,"30-45","Pay as you go","non-active",30,109.44,0,"non-CHURN"
"2192",12,"No Complains",42,3,3460,36,495,12,"45-60","Pay as you go","active",45,1324.9,0,"non-CHURN"
"2193",0,"No Complains",25,0,858,28,5,68,"45-60","Pay as you go","active",45,34.65,0,"non-CHURN"
"2194",32,"Complains",40,4,15635,232,70,37,"30-45","Pay as you go","active",30,914.68,0,"non-CHURN"
"2195",13,"No Complains",39,2,4733,99,17,30,"30-45","Pay as you go","active",30,261.28,0,"non-CHURN"
"2196",13,"Complains",36,0,2868,54,55,46,"30-45","Pay as you go","non-active",30,336.88,1,"CHURN"
"2197",4,"No Complains",33,0,1848,32,0,25,"30-45","Pay as you go","non-active",30,75.2,1,"CHURN"
"2198",0,"No Complains",35,0,438,7,34,6,"45-60","Pay as you go","non-active",45,96.125,1,"CHURN"
"2199",0,"No Complains",33,0,795,12,0,7,"15-30","Pay as you go","non-active",25,36.315,0,"non-CHURN"
"2200",6,"No Complains",39,1,7623,132,382,42,"30-45","Pay as you go","active",30,1838.2,0,"non-CHURN"
"2201",0,"No Complains",34,0,0,0,0,0,"30-45","Pay as you go","non-active",30,0,1,"CHURN"
